label	text	split
0	  ==  ==  My IP and username Prasi90 have been indefinitely blocked by MONGO.I havent even edited for more than 3-4 days now.MONGO had earlier asked me to take the matter to RFAR.I could not find the time to do this earlier.Later even without taking the matter to RFAR,MONGO blocked me.Please help.	train
1	  It is you who are the TROLL FReepsbane. You could not win your arguments by logic so you resorted to framing me as wikzilla. Well now I am and you shall suffer.	dev
0	  ==== NPOV in lead == So, you have objection to me pasting the whole passage but when the User  Redtigerxyz pastes a whole passage ... you consider that fine ... that is double standards.	train
0	" :::::::::::::Collect is incapable of conceding points. (Just look at any other discussion with him on any page...)  He just changes the goal posts (in his own mind, at least) when proved wrong.  I'm sure he really believes that the original question was the narrow one that he designed afterwards (""mid-30s"", ""economic policies"")...after realizing that he could not prove anything with respect to the ACTUAL question.  If you were to come up with an article from the NYT addressing the specific points that Collect keeps whining about, and said specifically, ""The Nazis' economic policies of the mid-1930s were Right-Wing as can be!"", he'd just change the criteria AGAIN.    "	dev
0	  Gwen Gale, you are blocking me for the comments I made to Dayewalker.  You called that 'scathing,' yet you ignored Republican Jacobite.  If you can come back now and claim I've made another personal attack, can you again excuse Republican Jacobite?  Has he been blocked? 	train
0	 :Above user has no en talk page, but does have one at de:Benutzer Diskussion:Istiller :I don't see a problem with line-breaks in the text; rather, it's some junction shapes which are missing. The icons are pretty much all on commons, so any missing from en are likely missing from de also.   	train
0	RegentsPark: 1) As VA points out, some of the material in this section is quite critical of Snyderman and Rothman. And that is fine. The reception section should include all views. 2) You seem to be confusing two separate issues. First, should this article exist at all? Reasonable editors may differ. But, since it already survived on deletion attempt, we need to, for now, assume that it exists. Second, given that it exists, how much material should be devoted to topics X, Y and Z. Reasonable editors may also differ on that, but I hope that we can all agree that this article is not too short. So, to the extent that you think discussion of Jensen's views are WP:UNDUE, the simple solution is to balance them by including more details on the views of Ferguson et al.     	train
0	 Please stop attacking making Ukrainian propaganda on wikipedia , as you did on Savur-Mohyla or you may be blocking from editing Wikipedia, you S*N OF B**CH.	train
0	 **** Thank you, I did. The point is not the content of the edit but the arbitrary way you decided to make it.   	test
0	  == Tony Veitch ==  Thanks for your copy-editing of Tony Veitch. I've spent some time trying to get material not related to the court case for balance and my copy editing isn't the best.   	train
0	  ==Request for help from 14 year old== I thought I should draw your attention to this post copied from wikipedia Admin Noticeboard as it concern's a 14 year old's worry that he has been contacted on wikipedia by a predator.  	test
0	"   I would support this as well.  Well-known examples/metaphors for AS would be quite useful to help illustrate to people what AS is like.  Each example would have to be explained, of course.  An obvious one would be Rain Man, from the movie ""Rain Man,"" who was character portrayed as having AS.  Ted Danson's character from the television series ""Becker"" might also fit here.   "	test
1	  == GAY..... ==  I THINK YOUR REALLY REALLY GAY AND YOU PROBABLY SUCK DICK FIND SOMETHING BETTER TO DO OTHER THAN BEING A FAG AND FIXING WIKIPEDIA PAGES.... AND BY SAYING YOUR GONNA BLOCK ME FROM EDITING DOESNT REALLY DO MUCH FOR YOU OR ME NOW DOES IT.... ITS NOT LIKE I CAN GO TO JAIL	train
0	  The sad thing is I already informed the inventor of all this about the abberations in all the Trayvon Martin and George Zimmerman articles but he simply does not seem to care at all: https://twitter.com/team911lotus/status/374997156899221504 !!!  	train
0	"  == Homeopathy ==  The reference to the term ""Homöopathie"" being first published in 1807 is on page 263 of the Dean article (page 9 of the pdf), although his referencing is a little convoluted - it cites an article called ""Fingerzeige auf den homöopathischen Gebrauch der Arzneien in der bisherigen Praxis"", referring to ref. 52 which itself refers back to ref. 24 which has it published in Hufeland’s Journal, xxvi (1807), 5–43.    I'll reword the ""Hahnemann's concept"" section to include Hahnemann's use of the term ""doctrine of specifics"" and reference Dudgeon.  I've noticed there's a short ""to do"" list on the Homeopathy talk page which I might try to work on now that things have quietened down over there.  Do you know of any good but reasonably concise sources (preferably available online) for:  *i) the concept of healing crisis in the context of homeopathy; *ii) the work of Constantine Hering and James Tyler Kent and how it differs from Hahnemann?  Wikipedia's Kent article cites your article ""Kent's Influence on British Homeopathy"" but any additional sources would be gratefully received.  All the best,    "	train
